game_id,team_id,player_id,side_id,opp_team_id,game_version,pts,fgm,fga,fgperc,twoptm,twopta,twoptperc,threeptm,threepta,threeptperc,ftm,fta,ftperc,oreb,dreb,reb,ast,tov,stl,blk,blka,fc,sfc,nsfc,fd,sfd,nsfd,pir,plus_minus_pts,seconds_played,plus_minus_reb,plus_minus_ast,plus_minus_stl,plus_minus_tov,plus_minus_fc,outcome
20191128-1930-rockets-lostangels,rockets,rockets-patricia,0,lostangels,5500,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,3,0,1,2,0,1,1,0,1,0,0,0,-1,-6,1192,-3,-4,4,-3,1,w
20191128-1930-rockets-lostangels,rockets,rockets-thriston,0,lostangels,5500,6,3,5,60.0,3,5,60.0,0,0,0,0,0,0,5,3,8,2,2,5,1,1,6,4,2,0,0,0,11,-4,1581,-2,-3,8,-4,-2,w
20191128-1930-rockets-lostangels,rockets,rockets-malachi,0,lostangels,5500,6,2,5,40.0,2,5,40.0,0,0,0,2,2,100.0,1,2,3,0,0,2,0,0,1,0,1,1,1,0,8,-2,856,-4,-3,8,-5,4,w
20191128-1930-rockets-lostangels,lostangels,lostangels-carlos,1,rockets,5500,18,7,12,58.3,7,12,58.3,0,0,0,4,7,57.1,7,8,15,0,5,0,5,0,2,2,0,8,5,3,31,3,1954,5,4,-13,8,-1,d
20191128-1930-rockets-lostangels,lostangels,lostangels-carlotta,1,rockets,5500,4,2,7,28.6,2,7,28.6,0,0,0,0,0,0,0,1,1,3,2,1,0,1,0,0,0,0,0,0,1,0,1150,2,2,-9,7,0,d
20191128-1930-rockets-lostangels,lostangels,lostangels-daria,1,rockets,5500,0,0,4,0,0,0,0,0,4,0,0,2,0,1,0,1,1,5,3,0,0,3,1,2,2,1,1,-7,-4,1542,4,4,-8,4,-3,d
20191128-1930-rockets-lostangels,lostangels,lostangels-jazeps,1,rockets,5500,7,3,10,30.0,2,4,50.0,1,6,16.7,0,0,0,0,6,6,5,6,1,0,0,1,1,0,0,0,0,5,0,1986,5,4,-14,9,-3,d
20191128-1930-rockets-lostangels,lostangels,lostangels-rolands,1,rockets,5500,5,2,5,40.0,1,3,33.3,1,2,50.0,0,0,0,1,6,7,0,5,2,1,0,2,1,1,1,0,1,6,-1,2039,5,4,-14,9,-2,d
20191128-1930-rockets-lostangels,lostangels,lostangels-sophie,1,rockets,5500,2,1,4,25.0,1,3,33.3,0,1,0,0,0,0,0,2,2,2,1,1,1,0,1,1,0,1,0,1,4,-3,1529,4,2,-12,8,-1,d
20191128-2015-burritos-lions,burritos,burritos-armelle,0,lions,5500,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,4,1,1,2,0,0,0,0,0,1,0,1,6,3,1572,13,-3,-1,5,-2,w
20191128-2015-burritos-lions,burritos,burritos-suzi,0,lions,5500,3,1,7,14.3,1,7,14.3,0,0,0,1,2,50.0,0,3,3,2,3,1,0,0,1,1,0,3,1,2,1,11,1829,12,-2,0,3,-5,w
20191128-2015-burritos-lions,burritos,burritos-wouter,0,lions,5500,30,12,16,75.0,12,16,75.0,0,0,0,6,10,60.0,5,12,17,2,4,0,0,0,3,1,2,7,6,1,41,6,2025,15,-4,-2,7,-6,w
20191128-2015-burritos-lions,burritos,saturdays-jamie,0,lions,5500,8,4,12,33.3,4,9,44.4,0,3,0,0,3,0,2,6,8,1,6,2,0,0,1,1,0,2,2,0,3,5,1933,15,-4,-2,8,-5,w
20191128-2015-burritos-lions,burritos,rockets-darnell,0,lions,5500,14,6,9,66.7,6,9,66.7,0,0,0,2,5,40.0,2,1,3,2,3,2,0,0,0,0,0,3,3,0,15,6,2029,15,-4,-2,7,-6,w
20191128-2015-burritos-lions,burritos,lostangels-carlotta,0,lions,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2,654,5,-3,-3,6,-5,w
20191128-2015-burritos-lions,lions,lions-diego,1,burritos,5500,2,1,1,100.0,1,1,100.0,0,0,0,0,0,0,0,3,3,4,1,2,0,0,1,1,0,0,0,0,9,-3,1329,-14,1,3,-9,4,d
20191128-2015-burritos-lions,lions,lions-kata,1,burritos,5500,18,7,10,70.0,6,9,66.7,1,1,100.0,3,5,60.0,0,1,1,1,2,3,0,0,1,1,0,3,2,1,18,-4,2039,-15,5,2,-7,6,d
20191128-2015-burritos-lions,lions,lions-rashid,1,burritos,5500,5,2,4,50.0,1,3,33.3,1,1,100.0,0,0,0,1,3,4,2,2,0,0,0,1,1,0,0,0,0,6,1,715,-2,5,-2,1,2,d
20191128-2015-burritos-lions,lions,greenmachine-andris,1,burritos,5500,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,4,0,1,0,0,2,1,1,0,0,0,4,-1,696,-7,3,3,-6,3,d
20191128-2015-burritos-lions,lions,lions-ring-jamal,1,burritos,5500,14,6,15,40.0,4,9,44.4,2,6,33.3,0,0,0,1,3,4,1,3,2,0,0,3,3,0,0,0,0,6,-7,1782,-13,3,2,-4,4,d
20191128-2015-burritos-lions,lions,lostangels-daria,1,burritos,5500,6,2,7,28.6,0,2,0,2,5,40.0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,4,-3,1886,-14,4,3,-8,5,d
20191128-2015-burritos-lions,lions,lions-foley,1,burritos,5500,6,2,11,18.2,1,4,25.0,1,7,14.3,1,2,50.0,1,3,4,2,2,1,0,0,3,3,0,1,1,0,-1,-5,1455,-10,1,0,-3,4,d
20191128-2100-hotshots-northlondonlions,hotshots,hotshots-daniel,0,northlondonlions,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,0,2,0,0,0,1,10,1455,-7,2,0,0,-3,w
20191128-2100-hotshots-northlondonlions,hotshots,hotshots-martin,0,northlondonlions,5500,8,4,9,44.4,4,9,44.4,0,0,0,0,0,0,1,4,5,0,2,2,0,2,0,0,0,0,0,0,6,8,1125,-12,4,-4,2,0,w
20191128-2100-hotshots-northlondonlions,hotshots,hotshots-harrison,0,northlondonlions,5500,13,5,15,33.3,4,10,40.0,1,5,20.0,2,2,100.0,0,3,3,2,1,1,1,1,1,1,0,2,1,1,9,5,1968,-16,1,-1,-1,1,w
20191128-2100-hotshots-northlondonlions,hotshots,imports-dan,0,northlondonlions,5500,9,3,10,30.0,3,8,37.5,0,2,0,3,5,60.0,3,9,12,1,4,3,7,0,4,4,0,4,3,1,19,8,1833,-7,2,-1,-1,1,w
20191128-2100-hotshots-northlondonlions,hotshots,hotshots-bernard,0,northlondonlions,5500,7,3,11,27.3,3,11,27.3,0,0,0,1,8,12.5,3,4,7,4,4,2,0,0,2,0,2,4,3,1,3,5,1780,-14,3,-2,0,1,w
20191128-2100-hotshots-northlondonlions,hotshots,rockets-janis,0,northlondonlions,5500,3,1,2,50.0,0,0,0,1,2,50.0,0,0,0,0,4,4,5,2,2,0,0,1,1,0,1,0,1,11,11,1986,-14,3,-1,-1,-1,w
20191128-2100-hotshots-northlondonlions,northlondonlions,northlondonlions-tanky,1,hotshots,5500,7,3,15,20.0,2,6,33.3,1,9,11.1,0,0,0,1,3,4,1,0,4,0,0,2,1,1,2,0,2,4,-8,1562,9,-5,1,1,1,d
20191128-2100-hotshots-northlondonlions,northlondonlions,northlondonlions-banksy,1,hotshots,5500,0,0,5,0,0,5,0,0,0,0,0,0,0,2,1,3,2,0,0,0,1,1,1,0,0,0,0,-2,2,488,13,0,0,1,2,d
20191128-2100-hotshots-northlondonlions,northlondonlions,northlondonlions-boma,1,hotshots,5500,13,4,18,22.2,2,8,25.0,2,10,20.0,3,5,60.0,2,8,10,3,0,3,2,0,2,2,0,4,3,1,17,-10,1786,7,-4,2,0,1,d
20191128-2100-hotshots-northlondonlions,northlondonlions,northlondonlions-tom,1,hotshots,5500,4,2,7,28.6,2,6,33.3,0,1,0,0,2,0,11,6,17,1,5,1,0,2,3,2,1,1,1,0,7,-3,1236,15,1,-1,2,-2,d
20191128-2100-hotshots-northlondonlions,northlondonlions,northlondonlions-kenny,1,hotshots,5500,6,2,7,28.6,1,3,33.3,1,4,25.0,1,2,50.0,4,6,10,2,8,2,1,0,2,1,1,2,1,1,7,-6,1479,10,-1,1,0,1,d
20191128-2100-hotshots-northlondonlions,northlondonlions,northlondonlions-sulley,1,hotshots,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d
20191128-2100-hotshots-northlondonlions,northlondonlions,northlondonlions-stephanie,1,hotshots,5500,1,0,10,0,0,9,0,0,1,0,1,2,50.0,2,2,4,0,0,2,0,2,0,0,0,1,1,0,-5,-16,1650,1,-5,2,0,0,d
20191128-2100-hotshots-northlondonlions,northlondonlions,northlondonlions-sarah,1,hotshots,5500,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-7,-9,1794,13,-1,0,1,1,d
20191205-1845-northlondonlions-burritos,northlondonlions,northlondonlions-tanky,0,burritos,5500,15,6,18,33.3,3,11,27.3,3,7,42.9,0,0,0,2,3,5,2,3,1,0,1,1,1,0,0,0,0,6,-12,1885,-9,-8,2,-4,4,d
20191205-1845-northlondonlions-burritos,northlondonlions,northlondonlions-banksy,0,burritos,5500,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,-1,-5,657,-1,-4,-2,2,2,d
20191205-1845-northlondonlions-burritos,northlondonlions,northlondonlions-kat,0,burritos,5500,2,1,4,25.0,1,3,33.3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-13,1342,-6,-5,-1,-1,8,d
20191205-1845-northlondonlions-burritos,northlondonlions,northlondonlions-boma,0,burritos,5500,17,7,25,28.0,5,14,35.7,2,11,18.2,1,1,100.0,4,8,12,1,1,5,3,1,2,1,1,2,1,1,18,-14,2035,-10,-8,3,-4,6,d
20191205-1845-northlondonlions-burritos,northlondonlions,northlondonlions-kenny,0,burritos,5500,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,-3,-3,318,-1,-2,0,2,2,d
20191205-1845-northlondonlions-burritos,northlondonlions,northlondonlions-mikey,0,burritos,5500,2,1,8,12.5,1,8,12.5,0,0,0,0,0,0,4,8,12,3,1,2,0,0,7,5,2,2,0,2,6,-13,1884,-10,-6,4,-6,6,d
20191205-1845-northlondonlions-burritos,northlondonlions,northlondonlions-millie,0,burritos,5500,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-5,837,-6,-4,4,-4,0,d
20191205-1845-northlondonlions-burritos,northlondonlions,northlondonlions-stephanie,0,burritos,5500,0,0,5,0,0,5,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,0,1,0,1,-6,-5,1245,-7,-3,5,-5,2,d
20191205-1845-northlondonlions-burritos,burritos,burritos-alex,1,northlondonlions,5500,7,2,10,20.0,1,6,16.7,1,4,25.0,2,4,50.0,4,6,10,2,3,2,2,1,0,0,0,2,2,0,11,6,1335,5,3,-6,7,-4,w
20191205-1845-northlondonlions-burritos,burritos,burritos-allen,1,northlondonlions,5500,5,2,3,66.7,1,1,100.0,1,2,50.0,0,0,0,2,7,9,1,2,0,0,0,0,0,0,0,0,0,12,1,1203,1,6,1,-1,-2,w
20191205-1845-northlondonlions-burritos,burritos,burritos-armelle,1,northlondonlions,5500,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-3,12,1628,11,4,-1,3,-5,w
20191205-1845-northlondonlions-burritos,burritos,burritos-tom,1,northlondonlions,5500,2,1,7,14.3,1,3,33.3,0,4,0,0,0,0,1,4,5,8,3,4,0,0,2,1,1,1,0,1,9,20,1762,15,8,-3,5,-6,w
20191205-1845-northlondonlions-burritos,burritos,burritos-wouter,1,northlondonlions,5500,23,7,17,41.2,7,17,41.2,0,0,0,9,12,75.0,2,14,16,2,5,1,0,0,1,0,1,8,6,2,31,15,1821,9,7,-1,1,-6,w
20191205-1845-northlondonlions-burritos,burritos,dropbears-mary,1,northlondonlions,5500,11,5,9,55.6,4,6,66.7,1,3,33.3,0,0,0,1,1,2,1,2,0,0,1,1,0,1,0,0,0,6,14,1988,10,8,-3,4,-6,w
20191205-1845-northlondonlions-burritos,burritos,lions-kata,1,northlondonlions,5500,2,1,2,50.0,1,2,50.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,2,465,-1,4,-2,1,-1,w
20191205-1930-lostangels-camdenhells,lostangels,lostangels-aldis,0,camdenhells,5500,9,3,6,50.0,0,0,0,3,6,50.0,0,2,0,0,10,10,3,4,6,1,0,4,2,2,2,1,1,18,1,1941,-4,5,-4,6,-1,d
20191205-1930-lostangels-camdenhells,lostangels,lostangels-carlos,0,camdenhells,5500,0,0,2,0,0,2,0,0,0,0,0,0,0,1,3,4,1,3,0,0,1,0,0,0,1,0,1,0,0,509,2,1,-4,2,-2,d
20191205-1930-lostangels-camdenhells,lostangels,lostangels-carlotta,0,camdenhells,5500,5,2,7,28.6,2,7,28.6,0,0,0,1,2,50.0,1,1,2,2,4,1,0,0,0,0,0,1,1,0,1,-3,2038,-6,4,-5,7,-1,d
20191205-1930-lostangels-camdenhells,lostangels,lostangels-daria,0,camdenhells,5500,18,6,10,60.0,0,1,0,6,9,66.7,0,0,0,0,1,1,0,2,1,0,0,1,0,1,0,0,0,13,-3,1953,-6,4,-4,7,0,d
20191205-1930-lostangels-camdenhells,lostangels,lostangels-jazeps,0,camdenhells,5500,5,2,10,20.0,2,7,28.6,0,3,0,1,3,33.3,3,7,10,6,6,2,0,0,1,0,1,2,2,0,8,-2,1950,-6,3,-5,7,0,d
20191205-1930-lostangels-camdenhells,lostangels,lostangels-sophie,0,camdenhells,5500,4,2,6,33.3,2,5,40.0,0,1,0,0,0,0,0,2,2,2,3,1,0,0,0,0,0,0,0,0,2,-8,1810,-10,3,-3,6,-1,d
20191205-1930-lostangels-camdenhells,camdenhells,camdenhells-davidgalindo,1,lostangels,5500,3,1,7,14.3,0,3,0,1,4,25.0,0,0,0,2,2,4,2,2,0,0,0,0,0,0,1,0,1,2,6,1262,-2,0,4,-7,1,w
20191205-1930-lostangels-camdenhells,camdenhells,camdenhells-sean,1,lostangels,5500,16,8,12,66.7,8,12,66.7,0,0,0,0,0,0,2,1,3,2,4,5,0,0,2,2,0,2,0,2,18,-1,1482,7,-6,2,-2,2,w
20191205-1930-lostangels-camdenhells,camdenhells,rockets-malachi,1,lostangels,5500,12,6,11,54.5,6,11,54.5,0,0,0,0,0,0,4,12,16,0,2,4,1,0,4,1,3,1,0,1,23,5,1860,5,-3,6,-8,-1,w
20191205-1930-lostangels-camdenhells,camdenhells,kissmygrass-steph,1,lostangels,5500,7,2,4,50.0,0,2,0,2,2,100.0,1,2,50.0,0,2,2,0,0,2,0,0,1,1,0,1,1,0,8,4,1420,1,-1,3,-3,-2,w
20191205-1930-lostangels-camdenhells,camdenhells,greenmachine-ahmed,1,lostangels,5500,2,1,12,8.3,1,9,11.1,0,3,0,0,0,0,3,4,7,2,3,3,0,0,0,0,0,0,0,0,0,-1,1517,8,-3,3,-4,1,w
20191205-1930-lostangels-camdenhells,camdenhells,rockets-janis,1,lostangels,5500,2,1,1,100.0,1,1,100.0,0,0,0,0,2,0,1,2,3,2,0,1,0,0,0,0,0,1,1,0,7,-1,1195,4,-4,4,-8,2,w
20191205-1930-lostangels-camdenhells,camdenhells,lions-kata,1,lostangels,5500,2,1,9,11.1,1,9,11.1,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,-8,3,1466,7,-3,3,-3,2,w
20191205-2015-rockets-hotshots,rockets,rockets-alex,0,hotshots,5500,12,6,10,60.0,6,9,66.7,0,1,0,0,2,0,2,4,6,0,4,2,0,0,4,2,2,1,1,0,7,15,1753,6,6,1,-2,2,w
20191205-2015-rockets-hotshots,rockets,rockets-darnell,0,hotshots,5500,8,3,12,25.0,3,8,37.5,0,4,0,2,6,33.3,0,4,4,1,5,1,0,0,1,0,1,4,3,1,-1,8,1684,2,3,1,-1,4,w
20191205-2015-rockets-hotshots,rockets,rockets-janis,0,hotshots,5500,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,3,8,3,1,0,0,1,1,0,0,0,0,7,15,2036,5,7,2,-3,1,w
20191205-2015-rockets-hotshots,rockets,rockets-marc,0,hotshots,5500,16,5,12,41.7,3,8,37.5,2,4,50.0,4,7,57.1,3,5,8,2,3,2,0,1,2,1,1,4,3,1,16,20,1451,7,8,1,-2,-1,w
20191205-2015-rockets-hotshots,rockets,rockets-paul,0,hotshots,5500,8,4,7,57.1,4,6,66.7,0,1,0,0,0,0,4,5,9,2,0,5,0,0,5,3,2,3,0,3,19,2,1234,0,4,3,-4,-2,w
20191205-2015-rockets-hotshots,rockets,lostangels-daria,0,hotshots,5500,12,4,8,50.0,0,0,0,4,8,50.0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,11,15,2040,5,7,2,-3,1,w
20191205-2015-rockets-hotshots,hotshots,hotshots-daniel,1,rockets,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-7,771,-7,-3,3,-2,-2,d
20191205-2015-rockets-hotshots,hotshots,hotshots-weronika,1,rockets,5500,4,2,2,100.0,2,2,100.0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,1,1,0,0,0,0,4,-15,1764,-5,-7,0,2,-1,d
20191205-2015-rockets-hotshots,hotshots,hotshots-martin,1,rockets,5500,9,4,7,57.1,4,7,57.1,0,0,0,1,3,33.3,1,1,2,0,0,0,0,0,0,0,0,2,2,0,8,-9,1362,2,-4,-5,5,0,d
20191205-2015-rockets-hotshots,hotshots,hotshots-harrison,1,rockets,5500,22,9,19,47.4,8,15,53.3,1,4,25.0,3,6,50.0,3,6,9,2,5,3,0,0,5,3,2,6,3,3,19,-14,1974,-5,-7,-2,3,0,d
20191205-2015-rockets-hotshots,hotshots,lions-kata,1,rockets,5500,0,0,4,0,0,3,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,-3,-9,1435,0,-3,-5,5,-1,d
20191205-2015-rockets-hotshots,hotshots,kissmygrass-steph,1,rockets,5500,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,-6,883,-5,-4,1,-1,0,d
20191205-2015-rockets-hotshots,hotshots,imports-dan,1,rockets,5500,6,1,9,11.1,0,8,0,1,1,100.0,3,4,75.0,2,9,11,4,9,5,1,0,5,2,3,5,2,3,9,-15,2014,-5,-7,-2,3,-1,d
20191205-2100-lions-greenmachine,lions,lions-kata,0,greenmachine,5500,12,6,13,46.2,6,12,50.0,0,1,0,0,0,0,2,2,4,1,4,0,0,1,0,0,0,0,0,0,5,-8,2040,-2,-4,-3,3,4,d
20191205-2100-lions-greenmachine,lions,lions-rashid,0,greenmachine,5500,0,0,7,0,0,1,0,0,6,0,0,0,0,0,6,6,1,1,0,0,0,1,0,1,0,0,0,-2,-10,1776,-4,-4,-2,4,4,d
20191205-2100-lions-greenmachine,lions,lostangels-daria,0,greenmachine,5500,3,1,6,16.7,0,2,0,1,4,25.0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,1,0,1,3,-8,2033,-2,-4,-3,3,4,d
20191205-2100-lions-greenmachine,lions,lions-ring-jamal,0,greenmachine,5500,12,5,18,27.8,4,14,28.6,1,4,25.0,1,2,50.0,5,6,11,6,2,3,0,0,4,1,3,2,1,1,14,-6,1896,-1,-4,-3,1,3,d
20191205-2100-lions-greenmachine,lions,hotshots-harrison,0,greenmachine,5500,8,4,11,36.4,4,10,40.0,0,1,0,0,0,0,3,5,8,1,4,2,0,0,2,1,1,0,0,0,6,-9,1585,0,-4,-3,3,4,d
20191205-2100-lions-greenmachine,lions,imports-dan,0,greenmachine,5500,6,3,5,60.0,3,5,60.0,0,0,0,0,0,0,1,6,7,1,1,0,4,0,0,0,0,0,0,0,15,1,870,-1,0,-1,1,1,d
20191205-2100-lions-greenmachine,greenmachine,greenmachine-ahmed,1,lions,5500,7,3,11,27.3,2,7,28.6,1,4,25.0,0,0,0,0,4,4,2,1,1,1,2,1,0,1,0,0,0,3,6,1038,-2,1,1,-1,0,w
20191205-2100-lions-greenmachine,greenmachine,greenmachine-alison,1,lions,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,w
20191205-2100-lions-greenmachine,greenmachine,greenmachine-marina,1,lions,5500,2,1,6,16.7,1,6,16.7,0,0,0,0,0,0,1,2,3,2,0,1,0,0,1,0,1,1,0,1,3,8,2040,2,4,3,-3,-4,w
20191205-2100-lions-greenmachine,greenmachine,greenmachine-jayd,1,lions,5500,12,5,14,35.7,3,6,50.0,2,8,25.0,0,0,0,2,4,6,2,3,2,0,0,0,0,0,1,0,1,11,8,1514,3,5,4,-5,-4,w
20191205-2100-lions-greenmachine,greenmachine,greenmachine-ring-adam,1,lions,5500,12,6,9,66.7,6,9,66.7,0,0,0,0,2,0,2,9,11,3,1,1,0,0,0,0,0,1,1,0,22,8,1935,4,4,2,-1,-3,w
20191205-2100-lions-greenmachine,greenmachine,greenmachine-sarah,1,lions,5500,0,0,8,0,0,8,0,0,0,0,0,0,0,5,0,5,1,2,0,0,1,0,0,0,0,0,0,-5,8,2023,2,4,3,-3,-4,w
20191205-2100-lions-greenmachine,greenmachine,burritos-alex,1,lions,5500,16,6,17,35.3,3,10,30.0,3,7,42.9,1,1,100.0,5,7,12,5,2,3,0,1,1,1,0,4,1,3,25,2,1650,1,2,2,-2,-5,w
20191017-1845-hotshots-rockets,rockets,rockets-alex,0,hotshots,5100,15,7,10,70.0,7,9,77.8,0,1,0,1,2,50.0,2,3,5,1,1,1,0,0,1,1,0,1,1,0,17,29,1317,14,10,5,-10,0,w
20191017-1845-hotshots-rockets,rockets,rockets-darnell,0,hotshots,5100,17,8,16,50.0,8,15,53.3,0,1,0,1,2,50.0,3,4,7,3,0,0,0,1,1,1,0,1,1,0,17,27,1088,10,9,4,-8,4,w
20191017-1845-hotshots-rockets,rockets,rockets-janis,0,hotshots,5100,9,3,9,33.3,2,5,40.0,1,4,25.0,2,2,100.0,1,2,3,6,0,2,0,1,3,2,1,2,1,1,12,44,1827,22,16,8,-15,3,w
20191017-1845-hotshots-rockets,rockets,rockets-marc,0,hotshots,5100,17,6,12,50.0,5,10,50.0,1,2,50.0,4,7,57.1,5,1,6,5,0,4,0,0,2,1,1,5,4,1,26,31,1398,16,13,6,-10,7,w
20191017-1845-hotshots-rockets,rockets,rockets-patricia,0,hotshots,5100,2,1,4,25.0,1,4,25.0,0,0,0,0,0,0,0,2,2,3,1,2,0,0,4,1,3,0,0,0,1,34,1703,19,14,7,-12,6,w
20191017-1845-hotshots-rockets,rockets,rockets-paul,0,hotshots,5100,6,3,6,50.0,3,6,50.0,0,0,0,0,0,0,2,1,3,2,1,2,0,0,3,2,1,1,0,1,7,36,1407,13,13,8,-14,3,w
20191017-1845-hotshots-rockets,rockets,rockets-thriston,0,hotshots,5100,2,1,6,16.7,1,6,16.7,0,0,0,0,0,0,8,8,16,1,0,0,0,0,1,0,1,0,0,0,13,21,912,22,6,1,-3,4,w
20191017-1845-hotshots-rockets,rockets,kissmygrass-steph,0,hotshots,5100,2,1,2,50.0,1,1,100.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,18,551,9,4,1,-3,3,w
20191017-1845-hotshots-rockets,hotshots,hotshots-marine,1,rockets,5100,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,1,0,1,3,-29,1418,-17,-12,-4,8,-8,d
20191017-1845-hotshots-rockets,hotshots,hotshots-daniel,1,rockets,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,272,-4,0,-1,2,-2,d
20191017-1845-hotshots-rockets,hotshots,hotshots-weronika,1,rockets,5100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,3,0,3,5,-26,1448,-12,-8,-3,9,-5,d
20191017-1845-hotshots-rockets,hotshots,hotshots-martin,1,rockets,5100,7,3,8,37.5,3,8,37.5,0,0,0,1,1,100.0,1,3,4,0,3,0,0,0,1,0,1,2,1,1,4,-28,1178,-4,-12,-7,12,-3,d
20191017-1845-hotshots-rockets,hotshots,hotshots-davidm,1,rockets,5100,1,0,6,0,0,4,0,0,2,0,1,2,50.0,0,2,2,0,2,1,0,0,2,2,0,2,1,1,-5,-29,1086,-23,-10,-1,3,-2,d
20191017-1845-hotshots-rockets,hotshots,hotshots-sharad,1,rockets,5100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,1,1,0,0,0,0,-4,-16,812,-8,-7,-1,5,-7,d
20191017-1845-hotshots-rockets,hotshots,hotshots-harrison,1,rockets,5100,14,3,10,30.0,1,6,16.7,2,4,50.0,6,10,60.0,1,4,5,0,7,0,2,0,6,4,2,7,5,2,4,-41,1618,-26,-13,-7,13,-1,d
20191017-1845-hotshots-rockets,hotshots,hotshots-maliena,1,rockets,5100,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-41,1214,-21,-14,-9,13,1,d
20191017-1845-hotshots-rockets,hotshots,hotshots-keir,1,rockets,5100,0,0,2,0,0,2,0,0,0,0,0,2,0,1,0,1,1,2,2,0,0,0,0,0,1,1,0,-1,-27,1156,-10,-9,-7,10,-3,d
