game_id,sequence_number,period_number,period_seconds,side_id,team_id,player_id,shot_points,fg_made,ft_made,points_scored,fouled,assisted,dribbled,outcome,last_passer
20191107-1930-hotshots-greenmachine,463,1,680.45,1,greenmachine,greenmachine-basel,3,0,0,0,False,False,True,OffensiveRebound,greenmachine-ahmed
20191107-1930-hotshots-greenmachine,467,1,684.8,1,greenmachine,greenmachine-alex,2,1,0,2,False,False,False,TwoPointShotMade,
20191107-1930-hotshots-greenmachine,476,1,699.45,0,hotshots,imports-dan,2,1,0,2,False,True,False,TwoPointShotMade,hotshots-harrison
20191107-1930-hotshots-greenmachine,484,1,715.76,1,greenmachine,kissmygrass-steph,2,0,0,0,False,False,False,DefensiveRebound,greenmachine-ahmed
20191107-1930-hotshots-greenmachine,490,1,725.57,0,hotshots,imports-dan,2,1,0,2,False,True,False,TwoPointShotMade,hotshots-harrison
20191107-1930-hotshots-greenmachine,503,1,758.13,1,greenmachine,greenmachine-ahmed,2,0,0,0,False,False,False,OffensiveRebound,greenmachine-alex
20191107-1930-hotshots-greenmachine,507,1,761.82,1,greenmachine,greenmachine-alex,2,0,1,1,True,True,False,OffensiveRebound,
20191107-1930-hotshots-greenmachine,518,1,777.7,1,greenmachine,kissmygrass-steph,2,1,0,2,False,False,False,TwoPointShotMade,greenmachine-alex
20191107-1930-hotshots-greenmachine,532,1,803.38,1,greenmachine,greenmachine-alex,2,0,1,1,True,True,False,FreeThrowMade,greenmachine-ahmed
20191107-1930-hotshots-greenmachine,549,1,832.42,0,hotshots,hotshots-harrison,3,0,0,0,False,False,True,OffensiveRebound,imports-dan
20191107-1930-hotshots-greenmachine,554,1,839.17,0,hotshots,imports-dan,2,0,1,1,True,True,False,DefensiveRebound,hotshots-bernard
20191107-1930-hotshots-greenmachine,574,1,884.29,0,hotshots,hotshots-harrison,3,0,0,0,False,False,True,DefensiveRebound,hotshots-sharad
20191107-1930-hotshots-greenmachine,589,1,904.35,0,hotshots,hotshots-harrison,2,0,2,2,True,True,False,FreeThrowMade,imports-dan
20191107-1930-hotshots-greenmachine,620,1,954.97,1,greenmachine,greenmachine-basel,2,0,0,0,False,False,True,DefensiveRebound,greenmachine-alex
20191107-1930-hotshots-greenmachine,643,1,984.05,1,greenmachine,greenmachine-ahmed,3,1,0,3,False,True,False,ThreePointShotMade,greenmachine-basel
20191107-1930-hotshots-greenmachine,655,1,1009.85,1,greenmachine,greenmachine-alex,2,0,0,0,False,False,False,DefensiveRebound,greenmachine-ahmed
20191107-1930-hotshots-greenmachine,685,2,38.4,1,greenmachine,greenmachine-ahmed,2,0,1,1,True,True,False,OffensiveRebound,greenmachine-alex
20191107-1930-hotshots-greenmachine,696,2,61.65,1,greenmachine,greenmachine-alex,2,0,0,0,False,False,False,OffensiveRebound,greenmachine-ahmed
20191107-1930-hotshots-greenmachine,700,2,66.09,1,greenmachine,greenmachine-ahmed,2,0,0,0,False,False,False,DefensiveRebound,
20191107-1930-hotshots-greenmachine,710,2,82.44,0,hotshots,hotshots-bernard,2,1,0,2,False,False,False,TwoPointShotMade,lions-saulius
20191107-1930-hotshots-greenmachine,725,2,110.74,1,greenmachine,greenmachine-ahmed,3,0,0,0,False,False,True,OffensiveRebound,greenmachine-jayd
20191107-1930-hotshots-greenmachine,735,2,128.89,1,greenmachine,greenmachine-ahmed,2,0,0,0,False,False,False,DefensiveRebound,greenmachine-jayd
20191107-1930-hotshots-greenmachine,751,2,154.43,1,greenmachine,greenmachine-ahmed,2,0,0,0,False,False,True,DefensiveRebound,greenmachine-victoria
20191107-1930-hotshots-greenmachine,757,2,162.62,0,hotshots,saturdays-claire,2,0,0,0,False,False,True,DefensiveRebound,hotshots-marine
20191107-1930-hotshots-greenmachine,764,2,175.75,1,greenmachine,greenmachine-alex,2,0,0,0,True,False,False,DefensiveRebound,greenmachine-ahmed
20191107-1930-hotshots-greenmachine,782,2,219.3,0,hotshots,hotshots-bernard,2,0,0,0,False,False,False,DefensiveRebound,hotshots-harrison
20191107-1930-hotshots-greenmachine,788,2,230.46,1,greenmachine,greenmachine-ahmed,2,0,0,0,False,False,True,OffensiveRebound,greenmachine-jayd
20191107-1930-hotshots-greenmachine,792,2,233.03,1,greenmachine,greenmachine-alex,2,0,1,1,True,True,False,FreeThrowMade,
20191107-1930-hotshots-greenmachine,809,2,270.75,0,hotshots,saturdays-claire,2,0,0,0,False,False,True,OffensiveRebound,hotshots-marine
20191107-1930-hotshots-greenmachine,813,2,272.15,0,hotshots,lions-saulius,2,1,0,2,False,False,False,TwoPointShotMade,
20191107-1930-hotshots-greenmachine,827,2,291.15,0,hotshots,saturdays-claire,2,0,0,0,False,False,True,DefensiveRebound,
20191107-1930-hotshots-greenmachine,837,2,304.99,0,hotshots,hotshots-harrison,3,0,0,0,False,False,True,DefensiveRebound,hotshots-bernard
20191107-1930-hotshots-greenmachine,845,2,328.43,1,greenmachine,greenmachine-jayd,3,0,0,0,False,False,False,DefensiveRebound,greenmachine-basel
20191107-1930-hotshots-greenmachine,853,2,338.49,0,hotshots,saturdays-claire,2,0,0,0,False,False,False,DefensiveRebound,hotshots-bernard
20191107-1930-hotshots-greenmachine,879,2,366.68,1,greenmachine,greenmachine-marina,2,0,0,0,False,False,True,DefensiveRebound,greenmachine-victoria
20191107-1930-hotshots-greenmachine,888,2,372.77,0,hotshots,saturdays-claire,2,1,0,2,False,True,False,TwoPointShotMade,hotshots-bernard
20191107-1930-hotshots-greenmachine,903,2,393.18,1,greenmachine,kissmygrass-steph,2,0,0,0,False,False,True,DefensiveRebound,greenmachine-jayd
20191107-1930-hotshots-greenmachine,913,2,400.92,0,hotshots,imports-dan,2,1,0,2,False,True,False,TwoPointShotMade,saturdays-claire
20191107-1930-hotshots-greenmachine,928,2,416.87,0,hotshots,hotshots-harrison,2,1,0,2,False,False,True,TwoPointShotMade,
20191107-1930-hotshots-greenmachine,954,2,459.86,1,greenmachine,greenmachine-ahmed,2,0,0,0,False,False,True,OffensiveRebound,greenmachine-victoria
20191107-1930-hotshots-greenmachine,959,2,463.24,1,greenmachine,rockets-malachi,2,0,0,0,False,False,False,OffensiveRebound,
20191107-1930-hotshots-greenmachine,969,2,467.27,1,greenmachine,greenmachine-basel,3,0,0,0,False,False,True,DefensiveRebound,kissmygrass-steph
20191107-1930-hotshots-greenmachine,977,2,482.43,0,hotshots,saturdays-claire,3,0,0,0,False,False,False,DefensiveRebound,hotshots-harrison
20191107-1930-hotshots-greenmachine,985,2,495.17,1,greenmachine,rockets-malachi,2,0,0,0,False,False,False,DefensiveRebound,greenmachine-ahmed
20191107-1930-hotshots-greenmachine,992,2,502.39,0,hotshots,saturdays-claire,2,0,0,0,False,False,True,OffensiveRebound,
20191107-1930-hotshots-greenmachine,1000,2,510.67,1,greenmachine,greenmachine-basel,2,1,0,2,False,False,True,TwoPointShotMade,
20191107-1930-hotshots-greenmachine,1007,2,520.24,0,hotshots,hotshots-harrison,2,1,0,2,False,False,True,TwoPointShotMade,imports-dan
20191107-1930-hotshots-greenmachine,1044,2,557.88,1,greenmachine,greenmachine-ahmed,3,0,0,0,False,False,False,DefensiveRebound,greenmachine-victoria
20191107-1930-hotshots-greenmachine,1069,2,586.72,1,greenmachine,greenmachine-alex,2,1,0,2,False,True,False,TwoPointShotMade,greenmachine-ahmed
20191107-1930-hotshots-greenmachine,1076,2,600.47,0,hotshots,hotshots-harrison,2,0,0,0,False,False,True,OffensiveRebound,saturdays-claire
20191107-1930-hotshots-greenmachine,1080,2,603.91,0,hotshots,imports-dan,2,0,0,0,False,False,False,DefensiveRebound,
20191107-1930-hotshots-greenmachine,1105,2,642.0,1,greenmachine,greenmachine-ahmed,2,1,0,2,False,True,False,TwoPointShotMade,greenmachine-alex
20191107-1930-hotshots-greenmachine,1113,2,659.0,0,hotshots,imports-dan,2,1,0,2,False,True,False,TwoPointShotMade,hotshots-harrison
20191107-1930-hotshots-greenmachine,1121,2,676.24,1,greenmachine,rockets-malachi,2,0,0,0,False,False,False,DefensiveRebound,greenmachine-ahmed
20191107-1930-hotshots-greenmachine,1140,2,701.3,0,hotshots,hotshots-harrison,2,0,0,0,False,False,True,DefensiveRebound,hotshots-marine
20191107-1930-hotshots-greenmachine,1175,2,757.83,1,greenmachine,greenmachine-ahmed,2,0,0,0,False,False,True,OffensiveRebound,greenmachine-alex
20191107-1930-hotshots-greenmachine,1180,2,761.95,1,greenmachine,rockets-malachi,2,1,0,2,False,True,False,TwoPointShotMade,greenmachine-alex
20191107-1930-hotshots-greenmachine,1198,2,788.1,1,greenmachine,greenmachine-alex,2,0,0,0,True,False,False,DefensiveRebound,greenmachine-ahmed
20191107-1930-hotshots-greenmachine,1243,2,866.82,0,hotshots,hotshots-marine,3,0,0,0,False,False,False,DefensiveRebound,lions-saulius
20191107-1930-hotshots-greenmachine,1253,2,878.98,1,greenmachine,rockets-malachi,2,0,0,0,False,False,False,DefensiveRebound,greenmachine-ahmed
20191107-1930-hotshots-greenmachine,1264,2,891.27,1,greenmachine,greenmachine-ahmed,3,0,0,0,False,False,False,OffensiveRebound,greenmachine-alex
20191107-1930-hotshots-greenmachine,1269,2,898.48,1,greenmachine,greenmachine-alex,2,0,0,0,False,False,False,DefensiveRebound,rockets-malachi
20191107-1930-hotshots-greenmachine,1291,2,934.56,0,hotshots,hotshots-marine,2,0,0,0,False,False,True,DefensiveRebound,saturdays-claire
20191107-1930-hotshots-greenmachine,1302,2,947.35,0,hotshots,hotshots-bernard,2,1,0,2,False,False,True,TwoPointShotMade,
20191107-1930-hotshots-greenmachine,1313,2,967.51,1,greenmachine,greenmachine-ahmed,2,1,0,2,False,True,False,TwoPointShotMade,rockets-malachi
20191107-1930-hotshots-greenmachine,1327,2,988.94,1,greenmachine,greenmachine-alex,2,1,0,2,False,False,True,TwoPointShotMade,greenmachine-ahmed
20191107-1930-hotshots-greenmachine,1340,2,1007.66,1,greenmachine,greenmachine-ahmed,3,0,1,1,True,False,True,FreeThrowMade,rockets-malachi
20191107-2015-northlondonlions-rockets,14,1,30.34,1,rockets,rockets-marc,2,0,1,1,True,False,False,DefensiveRebound,rockets-paul
20191107-2015-northlondonlions-rockets,33,1,68.05,0,northlondonlions,northlondonlions-boma,2,1,0,2,False,True,False,TwoPointShotMade,northlondonlions-tom
20191107-2015-northlondonlions-rockets,56,1,97.3,1,rockets,rockets-paul,2,0,0,0,False,False,True,DefensiveRebound,rockets-patricia
20191107-2015-northlondonlions-rockets,62,1,109.92,0,northlondonlions,northlondonlions-stephanie,2,0,0,0,False,False,False,OffensiveRebound,northlondonlions-tom
20191107-2015-northlondonlions-rockets,66,1,113.06,0,northlondonlions,northlondonlions-tom,2,0,0,0,True,False,False,DefensiveRebound,
20191107-2015-northlondonlions-rockets,88,1,156.61,1,rockets,rockets-darnell,2,0,0,0,False,False,True,OffensiveRebound,rockets-anna
20191107-2015-northlondonlions-rockets,95,1,162.27,1,rockets,rockets-anna,2,0,0,0,False,False,False,DefensiveRebound,rockets-darnell
20191107-2015-northlondonlions-rockets,101,1,168.86,0,northlondonlions,northlondonlions-boma,3,0,0,0,False,False,True,DefensiveRebound,northlondonlions-tom
20191107-2015-northlondonlions-rockets,111,1,186.33,1,rockets,rockets-marc,3,0,0,0,False,False,False,DefensiveRebound,rockets-paul
20191107-2015-northlondonlions-rockets,119,1,198.25,0,northlondonlions,northlondonlions-kylie,2,0,0,0,False,False,False,OffensiveRebound,northlondonlions-mikey
20191107-2015-northlondonlions-rockets,123,1,199.72,0,northlondonlions,northlondonlions-boma,2,1,0,2,False,False,False,TwoPointShotMade,
20191107-2015-northlondonlions-rockets,131,1,219.62,1,rockets,rockets-marc,2,0,0,0,True,False,True,DefensiveRebound,rockets-paul
20191107-2015-northlondonlions-rockets,158,1,269.0,1,rockets,rockets-darnell,2,0,0,0,False,False,True,OffensiveRebound,lostangels-daria
20191107-2015-northlondonlions-rockets,168,1,279.74,1,rockets,rockets-paul,2,0,0,0,False,False,True,DefensiveRebound,rockets-darnell
20191107-2015-northlondonlions-rockets,175,1,290.7,0,northlondonlions,northlondonlions-boma,3,0,0,0,False,False,True,OffensiveRebound,northlondonlions-tom
20191107-2015-northlondonlions-rockets,179,1,295.06,0,northlondonlions,northlondonlions-tom,2,0,1,1,True,True,False,FreeThrowMade,
20191107-2015-northlondonlions-rockets,203,1,341.69,1,rockets,lostangels-daria,3,1,0,3,False,True,False,ThreePointShotMade,rockets-patricia
20191107-2015-northlondonlions-rockets,222,1,369.69,0,northlondonlions,northlondonlions-mikey,2,0,0,0,False,False,True,OffensiveRebound,northlondonlions-kat
20191107-2015-northlondonlions-rockets,226,1,371.27,0,northlondonlions,northlondonlions-boma,2,1,0,2,False,False,False,TwoPointShotMade,
20191107-2015-northlondonlions-rockets,235,1,387.72,1,rockets,rockets-marc,2,0,0,0,False,False,True,DefensiveRebound,rockets-paul
20191107-2015-northlondonlions-rockets,246,1,404.33,1,rockets,rockets-marc,2,1,0,2,False,False,True,TwoPointShotMade,rockets-paul
20191107-2015-northlondonlions-rockets,253,1,415.8,0,northlondonlions,northlondonlions-mikey,2,1,0,2,False,True,False,TwoPointShotMade,northlondonlions-boma
20191107-2015-northlondonlions-rockets,272,1,444.28,1,rockets,rockets-marc,2,0,2,2,True,False,True,FreeThrowMade,rockets-paul
20191107-2015-northlondonlions-rockets,299,1,502.14,0,northlondonlions,northlondonlions-tom,2,0,0,0,False,False,True,OffensiveRebound,northlondonlions-kylie
20191107-2015-northlondonlions-rockets,303,1,505.13,0,northlondonlions,northlondonlions-tom,2,0,0,0,False,False,False,OffensiveRebound,
20191107-2015-northlondonlions-rockets,314,1,517.93,0,northlondonlions,northlondonlions-mikey,2,0,0,0,True,False,True,DefensiveRebound,northlondonlions-kylie
20191107-2015-northlondonlions-rockets,331,1,549.0,1,rockets,rockets-marc,2,0,0,0,False,False,False,OffensiveRebound,rockets-paul
20191107-2015-northlondonlions-rockets,339,1,558.09,1,rockets,rockets-paul,2,0,0,0,True,False,True,OffensiveRebound,lostangels-rob
20191107-2015-northlondonlions-rockets,352,1,586.73,1,rockets,lostangels-rob,2,0,0,0,False,False,False,DefensiveRebound,rockets-paul
20191107-2015-northlondonlions-rockets,370,1,601.98,1,rockets,lostangels-rob,2,0,0,0,False,False,False,DefensiveRebound,rockets-darnell
20191107-2015-northlondonlions-rockets,380,1,615.97,0,northlondonlions,northlondonlions-boma,2,0,0,0,False,False,True,DefensiveRebound,northlondonlions-kylie
20191107-2015-northlondonlions-rockets,396,1,640.09,1,rockets,rockets-darnell,2,0,1,1,True,False,True,DefensiveRebound,rockets-patricia
20191107-2015-northlondonlions-rockets,411,1,678.54,0,northlondonlions,northlondonlions-tom,2,1,0,2,False,False,True,TwoPointShotMade,northlondonlions-kylie
20191107-2015-northlondonlions-rockets,421,1,696.25,1,rockets,rockets-darnell,3,0,0,0,False,False,True,DefensiveRebound,rockets-paul
20191107-2015-northlondonlions-rockets,429,1,707.16,0,northlondonlions,northlondonlions-stephanie,2,0,0,0,False,False,True,DefensiveRebound,northlondonlions-boma
20191107-2015-northlondonlions-rockets,437,1,720.46,1,rockets,lostangels-rob,2,0,0,0,False,False,True,OffensiveRebound,rockets-paul
20191107-2015-northlondonlions-rockets,441,1,724.26,1,rockets,rockets-darnell,2,0,1,1,True,False,False,FreeThrowMade,
20191107-2015-northlondonlions-rockets,452,1,742.24,1,rockets,rockets-darnell,2,1,0,2,False,False,True,TwoPointShotMade,lostangels-rob
20191107-2015-northlondonlions-rockets,458,1,749.57,0,northlondonlions,northlondonlions-stephanie,3,0,0,0,False,False,True,OffensiveRebound,northlondonlions-boma
20191107-2015-northlondonlions-rockets,464,1,754.01,0,northlondonlions,northlondonlions-kylie,2,0,0,0,False,False,False,OffensiveRebound,
20191107-2015-northlondonlions-rockets,471,1,760.11,0,northlondonlions,northlondonlions-boma,2,0,0,0,False,False,False,DefensiveRebound,northlondonlions-mikey
20191107-2015-northlondonlions-rockets,498,1,813.21,0,northlondonlions,northlondonlions-stephanie,2,0,0,0,False,False,True,OffensiveRebound,northlondonlions-kylie
20191107-2015-northlondonlions-rockets,502,1,814.85,0,northlondonlions,northlondonlions-boma,2,1,0,2,False,False,False,TwoPointShotMade,
20191107-2015-northlondonlions-rockets,509,1,827.85,1,rockets,rockets-patricia,2,0,0,0,False,False,False,DefensiveRebound,rockets-marc
20191107-2015-northlondonlions-rockets,515,1,833.45,0,northlondonlions,northlondonlions-stephanie,2,0,0,0,False,False,False,OffensiveRebound,northlondonlions-tom
20191107-2015-northlondonlions-rockets,527,1,847.18,1,rockets,rockets-marc,2,0,0,0,False,False,True,DefensiveRebound,rockets-paul
20191107-2015-northlondonlions-rockets,555,1,908.16,1,rockets,rockets-marc,2,1,0,2,False,False,True,TwoPointShotMade,lostangels-daria
20191107-2015-northlondonlions-rockets,562,1,918.04,0,northlondonlions,northlondonlions-boma,3,0,0,0,False,False,False,DefensiveRebound,northlondonlions-tanky
20191107-2015-northlondonlions-rockets,580,1,955.84,0,northlondonlions,northlondonlions-tanky,2,0,0,0,False,False,True,DefensiveRebound,northlondonlions-tom
20191107-2015-northlondonlions-rockets,587,1,967.5,1,rockets,rockets-marc,2,0,1,1,True,False,True,DefensiveRebound,rockets-paul
20191107-2015-northlondonlions-rockets,650,2,13.06,1,rockets,lostangels-daria,3,0,0,0,False,False,False,DefensiveRebound,rockets-paul
20191107-2015-northlondonlions-rockets,659,2,24.88,0,northlondonlions,northlondonlions-kat,2,0,0,0,False,False,True,OffensiveRebound,northlondonlions-mikey
20191107-2015-northlondonlions-rockets,672,2,51.03,0,northlondonlions,northlondonlions-tanky,2,0,0,0,False,False,True,DefensiveRebound,northlondonlions-kylie
20191107-2015-northlondonlions-rockets,716,2,160.86,0,northlondonlions,northlondonlions-tanky,3,1,0,3,False,True,False,ThreePointShotMade,northlondonlions-mikey
20191107-2015-northlondonlions-rockets,725,2,167.7,1,rockets,lostangels-rob,2,0,0,0,False,False,True,DefensiveRebound,rockets-paul
20191107-2015-northlondonlions-rockets,736,2,173.5,1,rockets,rockets-anna,2,1,0,2,False,True,False,TwoPointShotMade,lostangels-rob
20191107-2015-northlondonlions-rockets,750,2,188.67,0,northlondonlions,northlondonlions-boma,3,0,0,0,False,False,True,OffensiveRebound,northlondonlions-tanky
20191107-2015-northlondonlions-rockets,759,2,201.41,0,northlondonlions,northlondonlions-boma,2,0,2,2,True,False,True,FreeThrowMade,northlondonlions-kylie
20191107-2015-northlondonlions-rockets,783,2,251.27,0,northlondonlions,northlondonlions-tanky,3,0,0,0,False,False,False,DefensiveRebound,northlondonlions-boma
20191107-2015-northlondonlions-rockets,788,2,259.99,1,rockets,rockets-marc,2,0,1,1,True,False,True,DefensiveRebound,
20191107-2015-northlondonlions-rockets,813,2,318.7,0,northlondonlions,northlondonlions-tanky,2,0,1,1,True,False,True,OffensiveRebound,northlondonlions-boma
20191107-2015-northlondonlions-rockets,826,2,345.33,0,northlondonlions,northlondonlions-tom,2,0,0,0,True,False,True,OffensiveRebound,northlondonlions-tanky
20191107-2015-northlondonlions-rockets,837,2,372.57,0,northlondonlions,northlondonlions-boma,2,0,0,0,False,False,True,OffensiveRebound,northlondonlions-tom
20191107-2015-northlondonlions-rockets,842,2,373.69,0,northlondonlions,northlondonlions-tom,2,0,0,0,False,False,True,OffensiveRebound,
20191107-2015-northlondonlions-rockets,858,2,392.6,1,rockets,rockets-darnell,2,0,0,0,True,False,True,DefensiveRebound,rockets-paul
20191107-2100-lostangels-burritos,35,1,22.76,1,burritos,burritos-alex,3,0,0,0,False,False,False,DefensiveRebound,burritos-tom
20191107-2100-lostangels-burritos,50,1,44.79,0,lostangels,lostangels-daria,3,0,0,0,False,False,False,DefensiveRebound,lostangels-jazeps
20191107-2100-lostangels-burritos,57,1,53.57,1,burritos,burritos-wouter,2,0,0,0,False,False,True,DefensiveRebound,burritos-tom
20191107-2100-lostangels-burritos,76,1,75.94,1,burritos,burritos-sylwia,2,0,0,0,False,False,False,DefensiveRebound,burritos-tom
20191107-2100-lostangels-burritos,91,1,99.39,1,burritos,dropbears-mary,2,0,0,0,False,False,False,DefensiveRebound,burritos-tom
20191107-2100-lostangels-burritos,97,1,105.85,0,lostangels,lostangels-jazeps,2,0,0,0,False,False,True,DefensiveRebound,lostangels-carlos
20191107-2100-lostangels-burritos,134,1,161.23,1,burritos,burritos-tom,3,0,0,0,False,False,False,DefensiveRebound,burritos-wouter
20191107-2100-lostangels-burritos,145,1,178.0,1,burritos,burritos-alex,2,0,2,2,True,False,True,FreeThrowMade,burritos-wouter
20191107-2100-lostangels-burritos,174,1,226.37,1,burritos,burritos-tom,2,0,0,0,False,False,True,DefensiveRebound,burritos-wouter
20191107-2100-lostangels-burritos,188,1,245.48,0,lostangels,lostangels-aldis,3,0,0,0,False,False,False,DefensiveRebound,lostangels-rolands
20191107-2100-lostangels-burritos,196,1,262.28,1,burritos,burritos-tom,2,0,0,0,False,False,True,DefensiveRebound,dropbears-mary
20191107-2100-lostangels-burritos,205,1,273.66,0,lostangels,lostangels-rolands,2,0,0,0,False,False,True,OffensiveRebound,lostangels-carlotta
20191107-2100-lostangels-burritos,209,1,275.99,0,lostangels,lostangels-rolands,2,0,0,0,False,False,False,OffensiveRebound,
20191107-2100-lostangels-burritos,213,1,277.82,0,lostangels,lostangels-aldis,2,0,0,0,False,False,False,OffensiveRebound,
20191107-2100-lostangels-burritos,217,1,280.15,0,lostangels,lostangels-rolands,2,1,0,2,False,False,False,TwoPointShotMade,
20191107-2100-lostangels-burritos,241,1,311.58,0,lostangels,lostangels-rolands,2,0,0,0,False,False,True,DefensiveRebound,lostangels-sophie
20191107-2100-lostangels-burritos,246,1,319.9,1,burritos,burritos-wouter,2,0,0,0,False,False,True,OffensiveRebound,
20191107-2100-lostangels-burritos,258,1,328.89,1,burritos,dropbears-mary,3,0,0,0,False,False,False,DefensiveRebound,burritos-wouter
20191107-2100-lostangels-burritos,276,1,349.75,0,lostangels,lostangels-jazeps,2,0,0,0,False,False,False,DefensiveRebound,lostangels-carlotta
20191107-2100-lostangels-burritos,285,1,362.07,1,burritos,burritos-alex,2,1,0,2,False,False,False,TwoPointShotMade,burritos-wouter
20191107-2100-lostangels-burritos,298,1,377.09,0,lostangels,lostangels-aldis,3,0,0,0,False,False,False,OffensiveRebound,lostangels-jazeps
20191107-2100-lostangels-burritos,306,1,386.6,0,lostangels,lostangels-aldis,2,0,0,0,False,False,True,DefensiveRebound,lostangels-sophie
20191107-2100-lostangels-burritos,313,1,395.24,1,burritos,burritos-wouter,2,1,0,2,False,False,True,TwoPointShotMade,burritos-tom
20191107-2100-lostangels-burritos,325,1,415.27,0,lostangels,lostangels-jazeps,2,1,0,2,False,True,False,TwoPointShotMade,lostangels-carlos
20191107-2100-lostangels-burritos,335,1,431.59,1,burritos,burritos-alex,2,0,0,0,False,False,True,DefensiveRebound,burritos-tom
20191107-2100-lostangels-burritos,349,1,441.89,0,lostangels,lostangels-carlotta,2,0,0,0,False,False,False,DefensiveRebound,lostangels-carlos
20191107-2100-lostangels-burritos,358,1,455.77,1,burritos,burritos-alex,2,0,0,0,False,False,True,DefensiveRebound,burritos-armelle
20191107-2100-lostangels-burritos,366,1,466.78,0,lostangels,lostangels-carlos,2,1,0,2,False,True,False,TwoPointShotMade,lostangels-aldis
20191107-2100-lostangels-burritos,377,1,482.07,1,burritos,burritos-alex,3,1,0,3,False,True,False,ThreePointShotMade,burritos-tom
20191107-2100-lostangels-burritos,394,1,506.13,1,burritos,burritos-armelle,3,0,0,0,False,False,False,DefensiveRebound,burritos-tom
20191107-2100-lostangels-burritos,404,1,528.34,1,burritos,burritos-tom,2,0,0,0,False,False,True,DefensiveRebound,burritos-alex
20191107-2100-lostangels-burritos,415,1,538.4,0,lostangels,lostangels-sophie,2,1,0,2,False,False,True,TwoPointShotMade,lostangels-jazeps
20191107-2100-lostangels-burritos,427,1,556.75,1,burritos,burritos-wouter,2,0,0,0,False,False,True,OffensiveRebound,burritos-suzi
20191107-2100-lostangels-burritos,437,1,565.11,1,burritos,burritos-suzi,2,0,0,0,False,False,True,OffensiveRebound,burritos-wouter
20191107-2100-lostangels-burritos,446,1,584.48,1,burritos,burritos-alex,2,0,2,2,True,False,True,FreeThrowMade,burritos-tom
20191107-2100-lostangels-burritos,463,1,618.06,0,lostangels,lostangels-rolands,3,0,0,0,False,False,False,DefensiveRebound,lostangels-sophie
20191107-2100-lostangels-burritos,483,1,646.32,0,lostangels,lostangels-sophie,2,0,0,0,False,False,False,OffensiveRebound,lostangels-jazeps
20191107-2100-lostangels-burritos,487,1,648.86,0,lostangels,lostangels-sophie,2,0,0,0,False,False,False,DefensiveRebound,
20191107-2100-lostangels-burritos,492,1,658.99,1,burritos,burritos-alex,2,0,1,1,True,False,True,FreeThrowMade,
20191107-2100-lostangels-burritos,517,1,702.47,0,lostangels,lostangels-aldis,2,0,0,0,False,False,False,DefensiveRebound,lostangels-carlos
20191107-2100-lostangels-burritos,525,1,712.77,1,burritos,burritos-wouter,2,0,0,0,False,False,True,OffensiveRebound,burritos-tom
20191107-2100-lostangels-burritos,541,1,735.14,0,lostangels,lostangels-carlos,2,0,1,1,True,False,True,DefensiveRebound,lostangels-jazeps
20191107-2100-lostangels-burritos,568,1,772.81,1,burritos,burritos-alex,3,0,0,0,False,False,False,OffensiveRebound,burritos-tom
20191107-2100-lostangels-burritos,575,1,777.4,1,burritos,burritos-alex,3,0,0,0,False,False,False,DefensiveRebound,dropbears-mary
20191107-2100-lostangels-burritos,602,1,806.73,0,lostangels,lostangels-carlotta,2,1,0,2,False,True,False,TwoPointShotMade,lostangels-jazeps
20191107-2100-lostangels-burritos,615,1,821.57,1,burritos,burritos-tom,3,0,0,0,False,False,False,DefensiveRebound,burritos-alex
20191107-2100-lostangels-burritos,625,1,835.37,0,lostangels,lostangels-carlos,2,0,0,0,False,False,True,OffensiveRebound,lostangels-jazeps
20191107-2100-lostangels-burritos,629,1,837.21,0,lostangels,lostangels-rolands,2,0,0,0,False,False,False,DefensiveRebound,
20191107-2100-lostangels-burritos,635,1,843.39,1,burritos,dropbears-mary,2,1,0,2,False,True,False,TwoPointShotMade,burritos-tom
20191107-2100-lostangels-burritos,656,1,872.56,1,burritos,burritos-alex,2,0,1,1,True,False,True,FreeThrowMade,burritos-wouter
20191107-2100-lostangels-burritos,683,1,916.94,1,burritos,dropbears-mary,2,0,0,0,False,False,True,DefensiveRebound,burritos-alex
20191107-2100-lostangels-burritos,711,1,945.87,1,burritos,burritos-sylwia,2,1,0,2,False,True,False,TwoPointShotMade,burritos-wouter
20191107-2100-lostangels-burritos,724,1,975.12,0,lostangels,lostangels-carlotta,2,0,0,0,False,False,False,DefensiveRebound,lostangels-carlos
20191107-2100-lostangels-burritos,747,2,11.24,1,burritos,burritos-alex,2,0,0,0,False,False,True,OffensiveRebound,burritos-wouter
20191107-2100-lostangels-burritos,751,2,13.7,1,burritos,burritos-alex,2,0,0,0,False,False,False,DefensiveRebound,
20191107-2100-lostangels-burritos,770,2,42.1,1,burritos,burritos-wouter,2,0,0,0,False,False,True,DefensiveRebound,burritos-alex
20191107-2100-lostangels-burritos,784,2,64.62,0,lostangels,lostangels-carlotta,2,0,0,0,False,False,False,OffensiveRebound,lostangels-aldis
20191107-2100-lostangels-burritos,793,2,68.32,0,lostangels,lostangels-aldis,3,0,0,0,False,False,False,DefensiveRebound,lostangels-sophie
20191107-2100-lostangels-burritos,804,2,77.92,1,burritos,burritos-wouter,2,0,0,0,True,False,True,DefensiveRebound,burritos-tom
20191107-2100-lostangels-burritos,818,2,113.5,0,lostangels,lostangels-aldis,2,0,0,0,False,False,True,DefensiveRebound,lostangels-rolands
