game_id,team_id,side_id,possession_id,first_event_id,first_event_type,first_player_id,first_on_court_player_id,cause_type,resolution_type,resolution_is_turnover,last_player_id,points_scored,opp_points_scored_next,second_chance_points,is_after_turnover,passes,players_involved,oreb,true_fga,true_3pa,fta,p1,p2,p3,p4,p5,opp_p1,opp_p2,opp_p3,opp_p4,opp_p5
20191031-1930-greenmachine-burritos,greenmachine,0,107,f9aee6f6-a09c-43d3-a5de-c4a15048a89c,PlayerControl,saturdays-jo,saturdays-jo,FreeThrowMissed,ThreePointShotMissed,False,saturdays-jo,0,2,0,False,5,4,0,1,1,0,saturdays-jo,greenmachine-ahmed,greenmachine-victoria,greenmachine-jayd,greenmachine-basel,burritos-alex,burritos-suzi,burritos-stuart,burritos-wouter,dropbears-mary
20191031-1930-greenmachine-burritos,burritos,1,108,f65b8900-9fb9-4d04-bd0d-8591d519496c,PlayerControl,burritos-stuart,burritos-stuart,ThreePointShotMissed,TwoPointShotMade,False,burritos-alex,2,3,2,False,5,4,2,3,1,0,burritos-alex,burritos-suzi,burritos-stuart,burritos-wouter,dropbears-mary,saturdays-jo,greenmachine-ahmed,greenmachine-victoria,greenmachine-jayd,greenmachine-basel
20191031-1930-greenmachine-burritos,greenmachine,0,109,aa26fa43-9401-4fd2-9851-2be4927fc032,ThrowIn,saturdays-jo,greenmachine-jayd,TwoPointShotMade,ThreePointShotMade,False,greenmachine-ahmed,3,2,0,False,4,2,0,1,1,0,saturdays-jo,greenmachine-ahmed,greenmachine-victoria,greenmachine-jayd,greenmachine-basel,burritos-alex,burritos-suzi,burritos-stuart,burritos-wouter,dropbears-mary
20191031-1930-greenmachine-burritos,burritos,1,110,4f261eeb-0e1b-439d-9cee-40f32ce405c1,ThrowIn,burritos-wouter,burritos-alex,ThreePointShotMade,TwoPointShotMade,False,burritos-alex,2,0,0,False,7,4,0,1,0,0,burritos-alex,burritos-suzi,burritos-stuart,burritos-wouter,dropbears-mary,saturdays-jo,greenmachine-ahmed,greenmachine-victoria,greenmachine-jayd,greenmachine-basel
20191031-1930-greenmachine-burritos,greenmachine,0,111,03f6a6c6-fd72-4700-b908-a6ad797edcef,ThrowIn,greenmachine-ahmed,greenmachine-basel,TwoPointShotMade,OutOfBounds_Turnover,True,greenmachine-ahmed,0,0,0,False,2,3,1,1,1,0,saturdays-jo,greenmachine-ahmed,greenmachine-victoria,greenmachine-jayd,greenmachine-basel,burritos-alex,burritos-suzi,burritos-stuart,burritos-wouter,dropbears-mary
20191031-1930-greenmachine-burritos,burritos,1,112,8f22d295-8b5a-499e-a959-4e797f8ca9c8,ThrowIn,burritos-stuart,burritos-tom,OutOfBounds_Turnover,DefensiveRebound,False,burritos-sylwia,0,0,0,True,3,3,0,1,0,0,burritos-stuart,burritos-wouter,dropbears-mary,burritos-tom,burritos-sylwia,saturdays-jo,greenmachine-ahmed,greenmachine-victoria,greenmachine-jayd,greenmachine-basel
20191031-1930-greenmachine-burritos,greenmachine,0,113,9a916939-3928-4c53-870d-4d7267391ad9,ThrowIn,greenmachine-jayd,greenmachine-basel,DefensiveRebound,ThreePointShotMissed,False,greenmachine-jayd,0,2,0,False,6,4,0,1,1,0,saturdays-jo,greenmachine-ahmed,greenmachine-victoria,greenmachine-jayd,greenmachine-basel,burritos-stuart,burritos-wouter,dropbears-mary,burritos-tom,burritos-sylwia
20191031-1930-greenmachine-burritos,burritos,1,114,d366b4ae-9623-4d2e-b719-beb42132c072,PlayerControl,burritos-tom,burritos-tom,ThreePointShotMissed,TwoPointShotMade,False,burritos-suzi,2,0,0,False,1,2,0,1,0,0,burritos-stuart,burritos-wouter,burritos-tom,burritos-sylwia,burritos-suzi,saturdays-jo,greenmachine-ahmed,greenmachine-victoria,greenmachine-jayd,greenmachine-basel
20191031-1930-greenmachine-burritos,greenmachine,0,115,c0ef971f-3e61-4997-8f43-8010f3c5618f,ThrowIn,greenmachine-basel,greenmachine-allison,TwoPointShotMade,ThreePointShotMissed,False,greenmachine-ahmed,0,0,0,False,3,3,0,1,1,0,saturdays-jo,greenmachine-ahmed,greenmachine-jayd,greenmachine-basel,greenmachine-allison,burritos-stuart,burritos-wouter,burritos-tom,burritos-sylwia,burritos-suzi
20191031-1930-greenmachine-burritos,burritos,1,116,e721bc90-69a8-45fd-a887-6753b17dd3fb,PlayerControl,burritos-sylwia,burritos-sylwia,ThreePointShotMissed,TwoPointShotMissed,False,burritos-sylwia,0,0,0,False,2,2,0,1,0,0,burritos-stuart,burritos-wouter,burritos-tom,burritos-sylwia,burritos-suzi,saturdays-jo,greenmachine-ahmed,greenmachine-jayd,greenmachine-basel,greenmachine-allison
20191031-1930-greenmachine-burritos,greenmachine,0,117,b3e9207d-dbe2-483b-b25e-5becf24059e5,PlayerControl,greenmachine-ahmed,greenmachine-ahmed,TwoPointShotMissed,TwoPointShotMissed,False,greenmachine-allison,0,0,0,False,5,3,0,1,0,0,saturdays-jo,greenmachine-ahmed,greenmachine-jayd,greenmachine-basel,greenmachine-allison,burritos-stuart,burritos-wouter,burritos-tom,burritos-sylwia,burritos-suzi
20191031-1930-greenmachine-burritos,burritos,1,118,92fc70f7-34fd-4078-b273-8274c01fd24c,PlayerControl,burritos-stuart,burritos-stuart,TwoPointShotMissed,DefensiveRebound,False,burritos-wouter,0,0,0,False,5,4,1,2,2,0,burritos-stuart,burritos-wouter,burritos-tom,burritos-sylwia,burritos-suzi,saturdays-jo,greenmachine-ahmed,greenmachine-jayd,greenmachine-basel,greenmachine-allison
20191031-1930-greenmachine-burritos,greenmachine,0,119,1ccdbefb-94ab-49ee-bd5e-5d72a3858fec,ThrowIn,greenmachine-ahmed,greenmachine-alex,DefensiveRebound,EndOfGame,False,greenmachine-alex,0,,0,False,1,1,0,1,1,0,saturdays-jo,greenmachine-ahmed,greenmachine-jayd,greenmachine-basel,greenmachine-allison,burritos-stuart,burritos-wouter,burritos-tom,burritos-sylwia,burritos-suzi
20191031-2015-lostangels-northlondonlions,northlondonlions,1,1,35834a2f-e102-4060-b9a5-c2259dd5951c,StartOfPeriod,northlondonlions-sulley,northlondonlions-sulley,,TwoPointShotMade,False,northlondonlions-boma,2,3,0,,1,2,0,1,0,0,northlondonlions-tom,northlondonlions-millie,northlondonlions-sulley,northlondonlions-tanky,northlondonlions-boma,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,2,688b874f-f71c-4bdf-98f2-b38681f31db0,ThrowIn,lostangels-carlos,lostangels-daria,TwoPointShotMade,ThreePointShotMade,False,lostangels-jazeps,3,0,0,False,6,5,0,1,1,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-tom,northlondonlions-millie,northlondonlions-sulley,northlondonlions-tanky,northlondonlions-boma
20191031-2015-lostangels-northlondonlions,northlondonlions,1,3,fd0835f0-ab3f-4169-9678-b8ca50d3be56,ThrowIn,northlondonlions-boma,northlondonlions-tanky,ThreePointShotMade,ThreePointShotMissed,False,northlondonlions-tanky,0,0,0,False,4,3,0,1,1,0,northlondonlions-tom,northlondonlions-millie,northlondonlions-sulley,northlondonlions-tanky,northlondonlions-boma,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,4,0c78fa2a-feb5-4bec-b08e-e8b1c9442a26,PlayerControl,lostangels-rolands,lostangels-rolands,ThreePointShotMissed,BadPass,True,lostangels-jazeps,0,0,0,False,3,2,0,0,0,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-tom,northlondonlions-millie,northlondonlions-sulley,northlondonlions-tanky,northlondonlions-boma
20191031-2015-lostangels-northlondonlions,northlondonlions,1,5,e6ac5e3e-0beb-495e-9e06-64629a180a7e,Steal,northlondonlions-boma,northlondonlions-boma,BadPass,TwoPointShotMissed,False,northlondonlions-boma,0,0,0,True,0,1,0,1,0,0,northlondonlions-tom,northlondonlions-millie,northlondonlions-sulley,northlondonlions-tanky,northlondonlions-boma,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,6,e4b80453-aa3e-4648-b0dc-f71a5ad85a4e,PlayerControl,lostangels-carlos,lostangels-carlos,TwoPointShotMissed,TwoPointShotMissed,False,lostangels-carlos,0,2,0,False,2,2,0,1,0,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-tom,northlondonlions-millie,northlondonlions-sulley,northlondonlions-tanky,northlondonlions-boma
20191031-2015-lostangels-northlondonlions,northlondonlions,1,7,9d9e6fb2-8eea-4511-88c1-5018495975fc,PlayerControl,northlondonlions-sulley,northlondonlions-sulley,TwoPointShotMissed,TwoPointShotMade,False,northlondonlions-boma,2,2,0,False,1,2,0,1,0,0,northlondonlions-tom,northlondonlions-millie,northlondonlions-sulley,northlondonlions-tanky,northlondonlions-boma,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,8,80f34352-eda6-44ca-a6ec-68a6b98c5d61,ThrowIn,lostangels-jazeps,lostangels-daria,TwoPointShotMade,TwoPointShotMade,False,lostangels-rolands,2,0,2,False,4,4,1,2,0,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-tom,northlondonlions-millie,northlondonlions-sulley,northlondonlions-tanky,northlondonlions-boma
20191031-2015-lostangels-northlondonlions,northlondonlions,1,9,3aacb803-3f67-4d70-8acc-f53e8e578467,ThrowIn,northlondonlions-tom,northlondonlions-boma,TwoPointShotMade,ThreePointShotMissed,False,northlondonlions-boma,0,0,0,False,3,2,0,1,1,0,northlondonlions-tom,northlondonlions-millie,northlondonlions-sulley,northlondonlions-tanky,northlondonlions-boma,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,10,ec60738f-cbac-4404-9bc3-33545b89fa8f,PlayerControl,lostangels-rolands,lostangels-rolands,ThreePointShotMissed,TwoPointShotMissed,False,lostangels-jazeps,0,3,0,False,1,2,0,1,0,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-tom,northlondonlions-millie,northlondonlions-sulley,northlondonlions-tanky,northlondonlions-boma
20191031-2015-lostangels-northlondonlions,northlondonlions,1,11,5004f5be-400b-4191-b365-ca55be1fd120,PlayerControl,northlondonlions-millie,northlondonlions-millie,TwoPointShotMissed,ThreePointShotMade,False,northlondonlions-tanky,3,0,0,False,8,5,0,1,1,0,northlondonlions-tom,northlondonlions-millie,northlondonlions-sulley,northlondonlions-tanky,northlondonlions-boma,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,12,18bfa6c4-b664-4d38-8c63-e00fd6320bdd,ThrowIn,lostangels-rolands,lostangels-daria,ThreePointShotMade,TwoPointShotMissed,False,lostangels-rolands,0,2,0,False,7,5,1,2,0,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-millie,northlondonlions-tanky,northlondonlions-boma,northlondonlions-mikey,northlondonlions-kat
20191031-2015-lostangels-northlondonlions,northlondonlions,1,13,03a8c598-31ec-4fb8-9f7c-b616184aed43,PlayerControl,northlondonlions-boma,northlondonlions-boma,TwoPointShotMissed,TwoPointShotMade,False,northlondonlions-boma,2,2,0,False,0,1,0,1,0,0,northlondonlions-millie,northlondonlions-tanky,northlondonlions-boma,northlondonlions-mikey,northlondonlions-kat,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,14,b1a9d4ab-090d-4d99-b6ac-cd4376680e8e,ThrowIn,lostangels-jazeps,lostangels-daria,TwoPointShotMade,TwoPointShotMade,False,lostangels-carlotta,2,0,0,False,6,5,0,1,0,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-millie,northlondonlions-tanky,northlondonlions-boma,northlondonlions-mikey,northlondonlions-kat
20191031-2015-lostangels-northlondonlions,northlondonlions,1,15,7e429628-4b34-4f90-97fe-8d7f58f7fa68,ThrowIn,northlondonlions-boma,northlondonlions-mikey,TwoPointShotMade,ThreePointShotMissed,False,northlondonlions-tanky,0,2,0,False,2,2,0,1,1,0,northlondonlions-millie,northlondonlions-tanky,northlondonlions-boma,northlondonlions-mikey,northlondonlions-kat,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,16,aa56e161-b479-4a67-8485-cb306eb69826,PlayerControl,lostangels-jazeps,lostangels-jazeps,ThreePointShotMissed,TwoPointShotMade,False,lostangels-carlos,2,2,0,False,7,4,0,1,0,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-millie,northlondonlions-tanky,northlondonlions-boma,northlondonlions-mikey,northlondonlions-kat
20191031-2015-lostangels-northlondonlions,northlondonlions,1,17,ce9a6a25-40ce-4c4c-8fad-d9ccf3927d01,ThrowIn,northlondonlions-boma,northlondonlions-mikey,TwoPointShotMade,TwoPointShotMade,False,northlondonlions-boma,2,2,0,False,5,4,0,1,0,0,northlondonlions-millie,northlondonlions-tanky,northlondonlions-boma,northlondonlions-mikey,northlondonlions-kat,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,18,c8ec0ccf-5335-4bb4-aa22-066cf976d18d,ThrowIn,lostangels-rolands,lostangels-daria,TwoPointShotMade,TwoPointShotMade,False,lostangels-carlotta,2,0,0,False,8,4,0,1,0,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-millie,northlondonlions-tanky,northlondonlions-boma,northlondonlions-mikey,northlondonlions-kat
20191031-2015-lostangels-northlondonlions,northlondonlions,1,19,9a6f60a8-98b7-4184-aba2-9edbc0882f8b,ThrowIn,northlondonlions-boma,northlondonlions-tanky,TwoPointShotMade,TwoPointShotMissed,False,northlondonlions-mikey,0,2,0,False,5,3,0,1,0,0,northlondonlions-millie,northlondonlions-tanky,northlondonlions-boma,northlondonlions-mikey,northlondonlions-kat,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,20,9163f0c4-d7c5-42e5-b04e-d7c710753772,PlayerControl,lostangels-carlos,lostangels-carlos,TwoPointShotMissed,FreeThrowMissed,False,lostangels-carlos,2,3,0,False,2,3,0,1,0,1,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-millie,northlondonlions-tanky,northlondonlions-boma,northlondonlions-mikey,northlondonlions-kat
20191031-2015-lostangels-northlondonlions,northlondonlions,1,21,0e4ebb2b-8b58-41d6-b15a-2753524cd702,PlayerControl,northlondonlions-boma,northlondonlions-boma,FreeThrowMissed,ThreePointShotMade,False,northlondonlions-tanky,3,0,0,False,1,2,0,1,1,0,northlondonlions-millie,northlondonlions-tanky,northlondonlions-boma,northlondonlions-mikey,northlondonlions-kat,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,22,85875a4d-1e1e-4dce-a89e-597342b3f4e2,ThrowIn,lostangels-rolands,lostangels-jazeps,ThreePointShotMade,DefensiveRebound,False,lostangels-carlos,0,3,0,False,4,4,1,2,0,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-millie,northlondonlions-tanky,northlondonlions-boma,northlondonlions-mikey,northlondonlions-kat
20191031-2015-lostangels-northlondonlions,northlondonlions,1,23,325337e0-a7d2-4727-8268-d264ceb32e32,ThrowIn,northlondonlions-tanky,northlondonlions-mikey,DefensiveRebound,ThreePointShotMade,False,northlondonlions-boma,3,0,0,False,2,2,0,1,1,0,northlondonlions-millie,northlondonlions-tanky,northlondonlions-boma,northlondonlions-mikey,northlondonlions-kat,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,24,d5abc521-2ec0-4efd-a9e4-7d7b6d17e265,ThrowIn,lostangels-jazeps,lostangels-daria,ThreePointShotMade,TwoPointShotMissed,False,lostangels-rolands,0,2,0,False,5,3,0,1,0,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-millie,northlondonlions-tanky,northlondonlions-boma,northlondonlions-mikey,northlondonlions-kat
20191031-2015-lostangels-northlondonlions,northlondonlions,1,25,f8b43b63-3db5-49a6-8df2-366bc25af765,PlayerControl,northlondonlions-mikey,northlondonlions-mikey,TwoPointShotMissed,TwoPointShotMade,False,northlondonlions-boma,2,0,2,False,4,5,2,3,1,0,northlondonlions-millie,northlondonlions-tanky,northlondonlions-boma,northlondonlions-mikey,northlondonlions-kat,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,26,66c7cd7a-7eb2-41fc-b7fa-16d576422c5d,ThrowIn,lostangels-rolands,lostangels-daria,TwoPointShotMade,BadPass,True,lostangels-jazeps,0,0,0,False,2,2,0,0,0,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-millie,northlondonlions-tanky,northlondonlions-boma,northlondonlions-mikey,northlondonlions-kat
20191031-2015-lostangels-northlondonlions,northlondonlions,1,27,b45793df-cc1e-409c-b247-f501efb1d832,Steal,northlondonlions-boma,northlondonlions-boma,BadPass,TwoPointShotMissed,False,northlondonlions-boma,0,2,0,True,0,1,0,1,0,0,northlondonlions-millie,northlondonlions-tanky,northlondonlions-boma,northlondonlions-mikey,northlondonlions-kat,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,28,656d42ac-12f5-4d81-952b-9f8136f6defb,PlayerControl,lostangels-rolands,lostangels-rolands,TwoPointShotMissed,TwoPointShotMade,False,lostangels-carlotta,2,3,2,False,2,3,1,2,0,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-millie,northlondonlions-tanky,northlondonlions-boma,northlondonlions-mikey,northlondonlions-kat
20191031-2015-lostangels-northlondonlions,northlondonlions,1,29,0ad7450b-22a8-46b6-85f5-ce353ae0e8b8,ThrowIn,northlondonlions-boma,northlondonlions-tanky,TwoPointShotMade,ThreePointShotMade,False,northlondonlions-tanky,3,2,0,False,3,2,0,1,1,0,northlondonlions-millie,northlondonlions-tanky,northlondonlions-boma,northlondonlions-mikey,northlondonlions-kat,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,30,048a18c3-8f6a-4c61-8d4c-baff2f6b6af0,ThrowIn,lostangels-carlos,lostangels-daria,ThreePointShotMade,TwoPointShotMade,False,lostangels-carlos,2,0,0,False,9,5,0,1,0,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-millie,northlondonlions-tanky,northlondonlions-boma,northlondonlions-mikey,northlondonlions-kat
20191031-2015-lostangels-northlondonlions,northlondonlions,1,31,d93f8475-4453-4be8-8729-8f9c9b6bba17,ThrowIn,northlondonlions-tom,northlondonlions-tanky,TwoPointShotMade,TwoPointShotMissed,False,northlondonlions-tanky,0,2,0,False,3,2,0,1,0,0,northlondonlions-millie,northlondonlions-mikey,northlondonlions-kat,northlondonlions-kenny,northlondonlions-tanky,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,32,37f8e4d9-c6f2-46fa-8d2f-0548c2627480,PlayerControl,lostangels-carlos,lostangels-carlos,TwoPointShotMissed,TwoPointShotMade,False,lostangels-jazeps,2,3,0,False,1,2,0,1,0,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-millie,northlondonlions-mikey,northlondonlions-kat,northlondonlions-kenny,northlondonlions-tanky
20191031-2015-lostangels-northlondonlions,northlondonlions,1,33,821acd3a-7a95-4fea-9175-8caa631ee8a7,ThrowIn,northlondonlions-kenny,northlondonlions-tanky,TwoPointShotMade,ThreePointShotMade,False,northlondonlions-kenny,3,0,0,False,3,3,0,1,1,0,northlondonlions-mikey,northlondonlions-kat,northlondonlions-kenny,northlondonlions-tanky,northlondonlions-sulley,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,34,d418c703-bbc2-4b06-a990-8f8e20acb9aa,ThrowIn,lostangels-rolands,lostangels-daria,ThreePointShotMade,TwoPointShotMissed,False,lostangels-rolands,0,0,0,False,8,4,2,3,1,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-mikey,northlondonlions-kat,northlondonlions-kenny,northlondonlions-tanky,northlondonlions-sulley
20191031-2015-lostangels-northlondonlions,northlondonlions,1,35,cb609bdb-2e07-40ec-b7e9-5b23a6164c91,PlayerControl,northlondonlions-kenny,northlondonlions-kenny,TwoPointShotMissed,LostBall,True,northlondonlions-millie,0,2,0,False,2,4,0,0,0,0,northlondonlions-kat,northlondonlions-kenny,northlondonlions-tanky,northlondonlions-sulley,northlondonlions-millie,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,36,0c5b93ce-b16d-4665-ad19-5d081fde2aae,Steal,lostangels-jazeps,lostangels-jazeps,LostBall,TwoPointShotMade,False,lostangels-carlos,2,0,2,True,3,3,1,2,0,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-kat,northlondonlions-kenny,northlondonlions-tanky,northlondonlions-sulley,northlondonlions-millie
20191031-2015-lostangels-northlondonlions,northlondonlions,1,37,1d40e23a-31b8-4c6a-b34f-e34516f7fd1d,ThrowIn,northlondonlions-tom,northlondonlions-tanky,TwoPointShotMade,TwoPointShotMissed,False,northlondonlions-tanky,0,0,0,False,1,1,0,1,0,0,northlondonlions-kat,northlondonlions-tanky,northlondonlions-sulley,northlondonlions-millie,northlondonlions-tom,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,38,475f6ec5-bb72-4ab2-ae52-f6485c82e580,PlayerControl,lostangels-jazeps,lostangels-jazeps,TwoPointShotMissed,BadPass,True,lostangels-rolands,0,0,0,False,1,2,0,0,0,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-kat,northlondonlions-tanky,northlondonlions-sulley,northlondonlions-millie,northlondonlions-tom
20191031-2015-lostangels-northlondonlions,northlondonlions,1,39,7e5888ad-bf33-4260-a001-f1847ed44f1a,Steal,northlondonlions-tanky,northlondonlions-tanky,BadPass,TwoPointShotMissed,False,northlondonlions-kenny,0,0,0,True,1,2,0,1,0,0,northlondonlions-kat,northlondonlions-sulley,northlondonlions-millie,northlondonlions-tom,northlondonlions-kenny,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,40,b4e84cad-c123-44df-ba76-6e8b388b36e9,PlayerControl,lostangels-daria,lostangels-daria,TwoPointShotMissed,BadPass,True,lostangels-carlos,0,2,0,False,2,3,0,0,0,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-kat,northlondonlions-sulley,northlondonlions-millie,northlondonlions-tom,northlondonlions-kenny
20191031-2015-lostangels-northlondonlions,northlondonlions,1,41,16a67624-df4f-473b-bc32-f1816a768c85,Steal,northlondonlions-sulley,northlondonlions-sulley,BadPass,TwoPointShotMade,False,northlondonlions-tom,2,2,0,True,3,3,0,1,0,0,northlondonlions-kat,northlondonlions-sulley,northlondonlions-millie,northlondonlions-tom,northlondonlions-kenny,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,42,996709c9-10e5-4b6c-bb29-37c8a40c2e8e,ThrowIn,lostangels-jazeps,lostangels-daria,TwoPointShotMade,TwoPointShotMade,False,lostangels-carlotta,2,0,0,False,4,3,0,1,0,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-kat,northlondonlions-millie,northlondonlions-tom,northlondonlions-kenny,northlondonlions-mikey
20191031-2015-lostangels-northlondonlions,northlondonlions,1,43,4deec1f5-6777-4868-9c75-3399dd6e00bb,ThrowIn,northlondonlions-mikey,northlondonlions-kenny,TwoPointShotMade,TwoPointShotMissed,False,northlondonlions-tom,0,0,0,False,3,4,1,2,1,0,northlondonlions-kat,northlondonlions-millie,northlondonlions-tom,northlondonlions-kenny,northlondonlions-mikey,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,44,7883c0c2-f902-4113-a794-59c2f5a464f6,PlayerControl,lostangels-jazeps,lostangels-jazeps,TwoPointShotMissed,ThreePointShotMissed,False,lostangels-daria,0,0,0,False,3,3,0,1,1,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-kat,northlondonlions-millie,northlondonlions-tom,northlondonlions-kenny,northlondonlions-mikey
20191031-2015-lostangels-northlondonlions,northlondonlions,1,45,a4b9deca-8c1e-431c-8897-5196a7aff665,PlayerControl,northlondonlions-mikey,northlondonlions-mikey,ThreePointShotMissed,TwoPointShotMissed,False,northlondonlions-sulley,0,0,0,False,2,3,0,1,0,0,northlondonlions-kat,northlondonlions-tom,northlondonlions-kenny,northlondonlions-mikey,northlondonlions-sulley,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
20191031-2015-lostangels-northlondonlions,lostangels,0,46,be0b3da8-16b8-44d0-b8f1-4f0d77c4f6bb,PlayerControl,lostangels-carlos,lostangels-carlos,TwoPointShotMissed,LostBall,True,lostangels-daria,0,0,0,False,2,3,0,0,0,0,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria,northlondonlions-kat,northlondonlions-tom,northlondonlions-kenny,northlondonlions-mikey,northlondonlions-sulley
20191031-2015-lostangels-northlondonlions,northlondonlions,1,47,56d2b526-6203-415e-b8dd-ea6808396cc3,Steal,northlondonlions-sulley,northlondonlions-sulley,LostBall,LostBall,True,northlondonlions-millie,0,0,0,True,4,4,0,0,0,0,northlondonlions-kat,northlondonlions-tom,northlondonlions-kenny,northlondonlions-sulley,northlondonlions-millie,lostangels-jazeps,lostangels-rolands,lostangels-carlos,lostangels-carlotta,lostangels-daria
